eventID	parentEventID	eventType	preferredEventName	eventConductedBy	eventConductedByID	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	eventDate	year	month	day	countryCode	decimalLatitude	decimalLongitude	geodeticDatum	footprintWKT	footprintSRS	waterBody	locationID	minimumDepthInMeters	maximumDepthInMeters	verbatimLocality	eventRemarks	eventCitation
BROKE_WEST_RMT_082_RMT1	BROKE_WEST_RMT_082	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	1286.24	m3	2006-02-15	2006	2	15	AQ	-66	64.99	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_082_RMT8	BROKE_WEST_RMT_082	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	1286.24	m3	2006-02-15	2006	2	15	AQ	-66	64.99	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_083_RMT1	BROKE_WEST_RMT_083	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	12332.99	m3	2006-02-15	2006	2	15	AQ	-65.44	65.01	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_083_RMT8	BROKE_WEST_RMT_083	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	12332.99	m3	2006-02-15	2006	2	15	AQ	-65.44	65.01	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_084_RMT1	BROKE_WEST_RMT_084	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	19638.56	m3	2006-02-15	2006	2	15	AQ	-65.45	65.01	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_084_RMT8	BROKE_WEST_RMT_084	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	19638.56	m3	2006-02-15	2006	2	15	AQ	-65.45	65.01	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_085_RMT1	BROKE_WEST_RMT_085	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	22995.69	m3	2006-02-15	2006	2	15	AQ	-63.98	65	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_085_RMT8	BROKE_WEST_RMT_085	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	22995.69	m3	2006-02-15	2006	2	15	AQ	-63.98	65	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_086_RMT1	BROKE_WEST_RMT_086	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	24538.22	m3	2006-02-16	2006	2	16	AQ	-62.46	65.02	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_086_RMT8	BROKE_WEST_RMT_086	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	24538.22	m3	2006-02-16	2006	2	16	AQ	-62.46	65.02	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_087_RMT1	BROKE_WEST_RMT_087	Survey - net type	Routine RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	36060.2	m3	2006-02-17	2006	2	17	AQ	-61.99	70.01	WGS84					0	200		Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_087_RMT8	BROKE_WEST_RMT_087	Survey - net type	Routine RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	Pre-planned routine hauls with standard double oblique tow | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Routine hauls consisted of a standard double oblique tow from the surface down to 200 m and back again to the surface. Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	36060.2	m3	2006-02-17	2006	2	17	AQ	-61.99	70.01	WGS84					0	200		Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_088_RMT1	BROKE_WEST_RMT_088	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	8939.28	m3	2006-02-17	2006	2	17	AQ	-62.38	70	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
BROKE_WEST_RMT_088_RMT8	BROKE_WEST_RMT_088	Survey - net type	Target RMT	Aurora Australis	https://data.aad.gov.au/aadc/voyages/display_transport.cfm?transport_id=5	target trawls on acoustically detected aggregations | Fish were caught using Rectangular Midwater Trawl nets (RMT 8 + 1), consisting of a RMT 1 mounted above a RMT 8 with a mouth area of 1 and 8m2 and a cod end mesh size of 0.33 and 0.85mm, respectively. Target trawls were not pre-planned and were aimed at acoustically detected aggregations. The net was lowered to the depth of the aggregation, and opened and closed remotely.Towing speed was approximately 2.5 knots (4.5 km h-1). | Kawaguchi S., Nicol S., Virtue P., Davenport S., Casper R., Swadling K., Hosie G.W., 2010. Krill demography and large scale distribution in the Western Indian Ocean sector of the Southern Ocean (CCAMLR Division 58.4.2) in Austral summer of 2006. Deep-Sea Research II 57 (9–10), 934–947.	RMT setup is described in Baker, A. de C., M. R. Clarke, and M. J. Harris. ""The NIO combination net (RMT 1+ 8) and further developments of rectangular midwater trawls."" Journal of the Marine Biological Association of the United Kingdom 53.1 (1973): 167-184. | Towing speed is 4.5 km/h as stated in samplingEffortValue and samplingEffortUnit.	8939.28	m3	2006-02-17	2006	2	17	AQ	-62.38	70	WGS84								Line string for the trawl not provided 	van de Putte, A. (2010) Fish catches from Rectangular Midwater Trawl - data collected from the BROKE-West voyage of the Aurora Australis, 2006, Ver. 1, Australian Antarctic Data Centre - doi:10.4225/15/598d453109182, Accessed: 2025-02-17 | Van de Putte, A.P.; Jackson, G.D.; Pakhomov, E.; Flores, H.; Volckaert, F.A.M. (2010). Distribution of squid and fish in the pelagic zone of the Cosmonaut Sea and Prydz Bay region during the BROKE-West campaign. Deep-Sea Res., Part 2, Top. Stud. Oceanogr. 57(9-10): 956-967. dx.doi.org/10.1016/j.dsr2.2008.02.015 https://doi.org/10.1016/j.dsr2.2008.02.015 
