assertionID	occurrenceID	verbatimAssertionType	assertionType	assertionTypeIRI	assertionTypeVocabulary	assertionMadeDate	assertionEffectiveDate	assertionValue	assertionValueIRI	assertionValueVocabulary	assertionValueNumeric	assertionUnit	assertionUnitIRI	assertionUnitVocabulary	assertionBy	assertionByID	assertionProtocols	assertionProtocolID	assertionReferences	assertionRemarks
52549a96-82fc-4440-b0c3-b56a8efbf8b6	a406db3d-1039-4d14-a251-d2cce9cdcb15		Live weight as measured in the field								7	gram								
d52fadcd-0d91-4737-89b7-a093b82adb37	660d071f-22b8-4c2e-a5fd-6dd7326c2f77		Live weight as measured in the field								35	gram								
efc6377a-dedd-4b1e-8d91-8953031a547f	507297ba-f58b-41a3-80cc-b5b264e35c4e		Live weight as measured in the field								3	gram								
fc93cf68-0653-4b42-8a6a-f9cfe4bc816e	f1c3cc87-b157-43d7-9e29-2e01e4b89ef5		Live weight as measured in the field								14	gram								
39697d0f-c788-42b0-b3f0-f60389584471	677e7a56-4c2b-4e13-81d9-8f6d75df8fbd		Live weight as measured in the field								3	gram								
336cf74f-45ff-4158-8f75-72debd94a3e6	ee33e4ef-bbe0-4c06-a738-da9e2bfa94d0		Live weight as measured in the field								5	gram								
b336169b-1d97-4df1-8bcf-97529be954ed	2a725d86-a7d7-40a6-a927-905e0c604437		Live weight as measured in the field								17	gram								
47bcfa31-43d7-4873-b751-5c644d1b59d8	78cce41a-29d2-4eda-a949-bebb852dc1e3		Live weight as measured in the field								5	gram								
0e18e038-206d-4cb9-b618-f565059cf9e7	0f3fb4f0-45a6-41d6-9d8f-b711bc9f11f3		Live weight as measured in the field								3	gram								
0f2e4951-7b4b-40d7-9ae4-cd27d521e367	6c4c2ea6-3647-4134-9a45-7976fb0ee053		Live weight as measured in the field								18	gram								
1e95cd6b-872b-476e-ab5e-6716a55c2db5	72f4bca7-1f44-4749-a56e-86fc9877758b		Live weight as measured in the field								11	gram								
433eb4d0-d889-4110-8d92-c64a3c9961b6	7c3bddf7-6bb8-4105-abe8-7f308c468440		Live weight as measured in the field								8	gram								
196e2683-7de2-428c-bdab-80b191266a1e	41008eaf-4a52-4ea2-bf8d-aac55b4ec26f		Live weight as measured in the field								2	gram								
8289fdce-fa43-4a54-b7c7-35bdc46d279c	479d5dd4-9888-417a-8e5b-077de899e5b0		Live weight as measured in the field								27	gram								
1276dc8e-c5c3-4999-aea7-bbafed392827	366e12ef-b2af-461d-bd1e-669f88d001f7		Live weight as measured in the field								37	gram								
c8318e7b-d16f-4157-b727-f6f2b8e577b7	6f284bf9-3c4d-4b8f-901f-3bcc1113e508		Live weight as measured in the field								5	gram								
51c239c1-1659-489d-93a5-c313f19bdbbb	63005517-8768-4147-b57d-606a3ed64bb6		Live weight as measured in the field								34	gram								
8e887ed7-710a-4777-8990-d54fd31dd8ca	38f835d5-d7c6-464d-a610-231b5549aaf1		Live weight as measured in the field								4	gram								
747ddce4-a5e3-4b27-8283-a9a923fae63c	44efd5d9-26b4-47e6-ae46-e3eb56f73e70		Live weight as measured in the field								83	gram								
809ac0e2-d825-4833-8a01-3c95d06c757f	492463db-b554-4f95-ae31-f115fcfc0d4a		Live weight as measured in the field								2	gram								
b6042027-ca71-446b-b920-8c471417bf8a	6366d665-00f5-4830-a929-8df28c631f70		Live weight as measured in the field								5	gram								
b7e42564-f56b-42f2-880a-7a4bf7e7e71e	cf55d4e9-37f5-47ab-9736-2f4694fc369b		Live weight as measured in the field								83	gram								
68b4d571-b2e5-4752-a24c-0b2beeab6cbe	806ab857-c73d-4f7c-b4c5-6b1c4226f5f6		Live weight as measured in the field								43	gram								
07beed17-c918-47d4-ac19-cbb5b1821567	edc98c14-0bd9-451a-a624-fb36f4762739		Live weight as measured in the field								4	gram								
b9ea41da-1f38-400c-8e39-e98d6b9a1281	f0d771a6-97d4-43ec-ad87-fe36fa6ec086		Live weight as measured in the field								8	gram								
4554bdca-2c2d-4b11-a8a9-d7bd98a72a5b	95f99a09-e8fa-415d-860c-7a6e195490db		Live weight as measured in the field								31	gram								
41cd579e-0f84-42d8-9e5d-efb13c927a4b	7490928f-1b4a-4957-86ce-40f2f35b073f		Live weight as measured in the field								9	gram								
72e71d85-86f6-455e-8857-49d4fcea74ed	78d42648-79c9-4f37-a413-e22db600c31d		Live weight as measured in the field								30	gram								
681dd250-c041-4568-964b-25c06373ba7b	150822b3-171b-4b16-a17e-4bd2cf18858c		Live weight as measured in the field								25	gram								
3d8c2f2d-5b47-43fe-9443-fc3a1648c18b	e209c6d9-f6ba-49fc-855e-cb1a3795f2f6		Live weight as measured in the field								36	gram								
cca9688c-d19b-4db0-9527-6975a2d6d8fa	4a89f48f-8e44-4405-ac66-0024b228fd15		Live weight as measured in the field								3	gram								
3b25df1c-8f2c-465a-a578-224a29afbca3	25f8d9fe-3421-4fcc-8d3b-83eb524764c7		Live weight as measured in the field								22	gram								
ff1fe4a5-2137-44d3-9eae-9d968270b78b	e94da231-497f-4829-a900-e939319e8521		Live weight as measured in the field								4	gram								
2059059e-d114-4735-8b51-c74201d0e439	5c0cdc13-d0b9-43aa-b6d9-571b93bf69bf		Live weight as measured in the field								119	gram								
cf68655c-a727-4c89-bd01-f6f22e9dea88	3fc4dd89-8f84-44b0-b548-d2748c37dea8		Live weight as measured in the field								87	gram								
8e4a8938-d16a-4cb5-b8c7-f76f5edb6785	a0c2b225-25c9-4fa0-ac65-48324ebc3354		Live weight as measured in the field								30	gram								
381892b9-a869-4cf5-a182-d66b8265ccae	1d891c3d-86bc-41ad-b8df-39c76162f6dc		Live weight as measured in the field								38	gram								
bbdb4b1d-b910-4339-8654-1d4a31c1b1d8	de7e6881-973f-4a4f-90f5-7c59f377f097		Live weight as measured in the field								21	gram								
2b8643bb-e436-4fa9-8ae7-39461d674bac	edbc5f04-8edc-4950-9423-d60c73d373ef		Live weight as measured in the field								28	gram								
330fc3a0-7842-4743-a7cf-a56ce85a389c	9d25e514-fa7c-431e-a4cf-f617adce3e07		Live weight as measured in the field								29	gram								
26d94006-48aa-4a8f-9159-f08c0213fd42	37c842f1-15d7-4405-8e9c-3463aeabc491		Live weight as measured in the field								32	gram								
21cf9373-919a-470c-bf7b-e1b45861155a	2763089a-f326-4724-8ea3-c11ad82f1e0f		Live weight as measured in the field								4	gram								
8e03913c-6714-4f10-88d4-0d1cba729fda	b2a81961-89c8-4395-b2d2-5f8ccb171b78		Live weight as measured in the field								2	gram								
ad4bd4a8-ea78-452f-bcec-4ca1d795cc9a	7ebe0757-110c-49f3-855e-94112d5a38e0		Live weight as measured in the field								24	gram								
b5bfe091-d439-4b26-be5e-f3320cc5789a	5d697fc6-8acc-42ab-aaab-e09d002c5348		Live weight as measured in the field								4	gram								
72e288a8-105c-4f43-be3b-6a73577f9aa7	3d5580be-f95e-46da-8287-c133e977a4e3		Live weight as measured in the field								107	gram								
da0da46a-9e87-4217-ab75-7be867e5cde1	84962f21-68d2-4cec-b365-b290d9eed172		Live weight as measured in the field								5	gram								
6da27621-48df-4595-99ec-9ef99b88a187	eebcb628-f587-4378-9093-65a151816c87		Live weight as measured in the field								30	gram								
e41546bc-f7af-4c64-8560-55ee2bb227fa	e6063658-1c88-4738-87a1-3823a92901f0		Live weight as measured in the field								10	gram								
93916fb7-1ee3-41b1-b710-4a6883c74872	46c5b4a9-5029-4e2d-a59e-fe2a4cbb68d1		Live weight as measured in the field								18	gram								
ae0f7556-2db5-410a-8d7b-c1943d611e02	e23f210d-c957-4d98-9c01-7ecc0fd0a072		Live weight as measured in the field								20	gram								
1bbc21e3-68db-4ac6-bd0c-01264ae784f6	938c75a3-a0cf-42c4-bf2e-cc3e7ef93c79		Live weight as measured in the field								9	gram								
3cbb9899-b319-4bfa-8f66-0899c32a92ed	4c257c9e-6f2c-45aa-a4fe-97e9f37ceaac		Live weight as measured in the field								8	gram								
ec106a31-ec4f-4cab-867e-e11ba885144a	fee345ec-84d5-4e7a-8021-797efa0336a2		Live weight as measured in the field								37	gram								
376da880-d8ea-45a7-ad4b-4408880d6716	9d4186ad-c8bf-4976-88f5-7e0cccd12a22		Live weight as measured in the field								16	gram								
97cfa607-0a33-42fd-bf9b-5c75dbc95617	0053f79d-f1bf-4732-a236-1d7d795a30ac		Live weight as measured in the field								8	gram								
7dfcddec-1513-4a58-892b-ffd7051124e7	202c87d9-9357-4890-a305-270b66ca4219		Live weight as measured in the field								22	gram								
89b2ea57-9e00-45b0-b3ef-ec912fb02f50	fb801f07-c442-4bb6-92ee-f769edc72d45		Live weight as measured in the field								29	gram								
d9fed024-3cbf-414f-9147-449eaa09cac2	92394657-9366-4fa8-bfc0-b2bfc90a4e63		Live weight as measured in the field								16	gram								
1ab80cc3-3036-4533-ad5d-e2b1b150ba27	248ce982-1a3f-4770-86ae-9c2393af02c5		Live weight as measured in the field								3	gram								
f706d6fb-fb7b-481f-9f3e-a2f421cc00df	11ce178c-711a-452c-a212-48f92d5daf83		Live weight as measured in the field								152	gram								
dbb9e9a0-bea9-4cbd-aa30-5f0d3ade8a9b	55c90f13-e750-47cd-88e6-218a39d038d8		Live weight as measured in the field								2	gram								
bd2d8484-bf49-4508-b0cf-cf570d75359d	9e2b381b-e5ec-4c29-abf5-afa778d52b45		Live weight as measured in the field								4	gram								
d7cb17c0-5a82-4ef1-a86a-ae4cada245f4	b0f5347b-789a-4a0c-90c1-512df5dce128		Live weight as measured in the field								36	gram								
9b3a7069-1aa1-4b8a-a8f5-aa355a9e7409	976f0635-ac22-4fb8-9c5b-e05a5f6d9fae		Live weight as measured in the field								18	gram								
4ba6e0e5-49f1-4d33-8c15-6ba1a2b64c84	5f295c8e-5e67-4415-85fa-a6d0a8ad388d		Live weight as measured in the field								3	gram								
b4bbe4c8-e5fa-4d4e-8555-7e5258938ed1	37704ba1-10dc-4864-a277-1602a2db8062		Live weight as measured in the field								4	gram								
9364948e-ef54-4493-bb86-813ef32e8a8b	9dfb1017-c260-47e8-b5f6-2a24a7e9c49a		Live weight as measured in the field								22	gram								
4ac13ef1-a9cc-48e5-8796-427193424a26	f1d3fc1c-218d-4f35-b24b-ed267cae5848		Live weight as measured in the field								3	gram								
995c58f4-fee2-4989-9251-5d806c0e5594	005ccdeb-cb22-4256-ab6c-377c4a5f3286		Live weight as measured in the field								4	gram								
250c5960-569f-4e18-8523-1a87dbb89649	fb8eeda7-f2ea-475b-b3ca-1955891777b2		Live weight as measured in the field								10	gram								
7b0dbf24-0f22-462f-8565-ad301ada3b14	65040d34-0c8b-4b30-a402-cf52190ae9fe		Live weight as measured in the field								31	gram								
ac2105e3-2efb-47fc-964d-6d50133d9602	aa62b9f4-b88d-46b7-9cd6-52599256e478		Live weight as measured in the field								85	gram								
6dbab953-4df2-4d0a-af23-623baa30f5cb	b63ca245-e8cb-4af7-96e2-a64eb7aeb1ec		Live weight as measured in the field								4	gram								
9facc599-722e-4f5b-95ad-3d59db6f7482	9fb04e5a-7a95-4197-a7a4-ce828bf36d90		Live weight as measured in the field								6	gram								
8e7541ba-007e-441c-8e7a-1d1dea6b9a84	067b44c6-bae0-4b8f-b116-38615a2839e7		Live weight as measured in the field								4	gram								
c2e6d850-06d4-4635-bfeb-52564b1b3ffd	b0ea0447-21e7-497a-8242-963d326f6523		Live weight as measured in the field								22	gram								
54e1c6da-1f81-4367-bdc1-aadf322a211d	b93082a8-9f73-48a8-9862-3b25b8b6f58e		Live weight as measured in the field								43	gram								
ce70318c-4d3d-4ab4-9e59-1f843aa0307f	1fb61b4e-562b-4401-8fe3-ddd207b6ef44		Live weight as measured in the field								4	gram								
3dc9ccd2-1f4c-4636-a8a7-bd6435b32168	9e1df244-ba30-4d17-8f99-50975b83d3d5		Live weight as measured in the field								85	gram								
39d5f640-60ef-4bd1-8136-99f899dfcf3e	7848f4fa-0516-4bfe-9eb5-a208172678df		Live weight as measured in the field								7	gram								
0bc3360c-d53d-4f62-9705-2207f9c3cb83	9ec08e08-1b64-46a8-9e8a-30302a52e686		Live weight as measured in the field								20	gram								
89a23c52-ca7d-47ef-9cdb-424c5a3ffe5e	85c3dde8-0a18-4186-8d53-5bf255dfa7d6		Live weight as measured in the field								34	gram								
7bba16ec-5a05-44b4-9332-9c69e782b130	960c0889-0264-4974-832e-025886bd01e0		Live weight as measured in the field								4	gram								
9ca63df1-783e-4345-89de-5aacf42c9041	a0f8893b-d52c-4106-8969-4f81d8e83519		Live weight as measured in the field								28	gram								
18b4223b-b5db-46c1-a416-0e4f9a44ef13	a213b180-8ce6-44cc-8049-a9f0673a8f43		Live weight as measured in the field								5	gram								
10c8cea1-8b7d-46df-93bd-b8c0982d5df5	6197b799-b878-4c57-845e-94165bc75634		Live weight as measured in the field								6	gram								
2289de20-1c30-4b35-a5c9-5b037cdaad5d	d5617e04-3c9f-4855-a896-88adbb099b90		Live weight as measured in the field								24	gram								
c11c1efa-0213-4667-b4c3-8b160b637ac9	8e09bfe3-5d90-4600-a05c-e3f9615f9cbf		Live weight as measured in the field								25	gram								
a5d27554-4caa-4c1e-916b-0899c2147853	e82dcc26-2781-4ce6-b3d7-64e1db9dd225		Live weight as measured in the field								43	gram								
5ec249b0-6061-4a42-8a91-b876c4fb8857	8bd031a8-9c8c-492b-b4c8-9c49ebb70f6a		Live weight as measured in the field								8	gram								
f3410f95-127e-496c-86cf-19cbed135f38	951b1b53-2aa9-4594-8983-94e484f64bda		Live weight as measured in the field								66	gram								
1f678d0b-c6b1-40b5-9744-101402ddd55e	9a3ec8c9-da26-46d8-89ae-f0af01c39fa7		Live weight as measured in the field								6	gram								
65cc9cc5-1e25-4544-b7c2-e591971cbaaa	f361c2df-6542-4d92-ac53-485d59ad888c		Live weight as measured in the field								6	gram								
eb1f6ac3-3179-4268-8880-acb1fdf5a98b	ffff47ee-26c4-458c-ba0b-4c53778d7389		Live weight as measured in the field								28	gram								
9dd1a919-552d-4729-b3fc-52a26b53f696	28799933-d035-4344-8497-4366ef3eab6d		Live weight as measured in the field								5	gram								
94f33cd1-af7a-4512-b668-f506c09e00a7	573c5e95-f3ca-4e7c-87b0-31c9fe84f7bd		Live weight as measured in the field								6	gram								
5f451a62-1fe3-4259-9050-88b097c347c8	5d8d3312-8131-4baa-ac07-3fd9e5ce31c3		Live weight as measured in the field								3	gram								
c3c1c8e6-0651-44dc-b0ee-0bf42bcab30e	b98bb051-1271-4520-98fb-2a7d7890a257		Live weight as measured in the field								5	gram								
2078a83d-8227-47cc-b1b7-1d6dc40d1084	938c4587-697f-4c45-a3c2-6920885a1163		Live weight as measured in the field								85	gram								
409b03d8-b6e7-44ac-b9a8-56d5341008aa	7fb80996-dd63-4a7d-9ca6-8a0417d9cff8		Live weight as measured in the field								6	gram								
2052422e-a802-43e9-aef9-afaf90beceea	3373bb6a-e27b-488f-af3a-61f4e583df2a		Live weight as measured in the field								41	gram								
f233a616-a5b7-415c-905e-f7292b75d14b	5e8a5f54-fc51-42c3-a0dd-2a10d8c3e801		Live weight as measured in the field								28	gram								
c6595588-5bf2-418d-be2e-7c372580aa4c	c7729078-1171-4d67-98c3-2f8ed49cdc3c		Live weight as measured in the field								74	gram								
7b2b79a1-ee18-4c4d-8897-622627cfea77	217b6936-a9ab-4237-b81f-6d0771cd3934		Live weight as measured in the field								15	gram								
8562d220-d8eb-43a9-af31-ad226baef510	99b7549f-f211-4689-a46d-87b4e7c12c2b		Live weight as measured in the field								71	gram								
e782f33c-6645-47f5-9647-83fa2827512d	21fa2078-2247-4a75-b454-9d2596aab2a6		Live weight as measured in the field								6	gram								
73c2f39f-d23e-41cc-aea7-f29818f13caf	bf416321-5961-4f2c-8d20-cb99bf0872e9		Live weight as measured in the field								30	gram								
c80be015-2ede-40ab-a6f7-f05715ce2c38	3a1d70d3-dd6d-47ad-ab78-b7d449335630		Live weight as measured in the field								85	gram								
eae0f904-1421-48f5-a65e-7bf7423fd3a9	c4f811c7-69a8-41dc-ad03-ab8e59c0facc		Live weight as measured in the field								83	gram								
265a0337-2d14-45c1-a02b-e46835c1fbb9	f99e822c-c2c1-46dc-856b-92281c2ab948		Live weight as measured in the field								31	gram								
3ceb5a6a-a2a2-4794-8ed3-765344791ff7	dd213de9-8849-437a-ac73-9b9faea4d4dd		Live weight as measured in the field								5	gram								
8892f645-22b4-4ee6-8591-4225dd9c94f4	897daa74-5708-4afe-9d6a-9df8c911d4b5		Live weight as measured in the field								7	gram								
4e5b20a3-54c1-462e-9e0a-4bae2fd28e74	e52d0a16-c3b6-4f83-a7df-39d916455be3		Live weight as measured in the field								6	gram								
1f4aec2a-a09d-437b-b15c-b8447e07e3c4	485ecec8-bec3-4fa4-90d7-837ec460de3c		Live weight as measured in the field								6	gram								
5badc9fc-1de5-48f7-afe3-b6db2e16b3f5	0528554b-9eb3-4e64-b08d-272285c857b5		Live weight as measured in the field								49	gram								
70a448ac-050c-4906-a0b8-690862bf7a2b	f861ae28-e1a5-473b-ba7b-88740dc62a1d		Live weight as measured in the field								23	gram								
90de5d00-d10b-4f26-911d-fbefb01ff2f6	d81aa5c4-798e-452b-84c7-58f89c39ab3d		Live weight as measured in the field								51	gram								
a572c121-39b0-4f2c-8634-34d30b6bc16f	4a75ef5c-6da3-4de0-8a3e-514b401d81ab		Live weight as measured in the field								5	gram								
121e569e-c5bd-4798-a4e6-0b78a558ef2c	8b2c4195-dfb7-4f21-96de-e56fc10d2e94		Live weight as measured in the field								89	gram								
a0df488c-abe8-4208-8220-a51e7dc2fa73	2c196179-b231-4207-bd2f-d228d2402073		Live weight as measured in the field								35	gram								
4f7b6e14-52fa-4236-8c7b-3b0db46edebf	5fb49ce0-5ca6-4751-a7c7-0734c44487e1		Live weight as measured in the field								28	gram								
1fdcee11-8996-4cc5-8935-f8c839eabd48	c24d32f8-a198-4059-8315-f237f31ad1c7		Live weight as measured in the field								49	gram								
6cc5eb0b-979a-484e-80ec-2b49aeecaf09	9c72ada0-0e23-46a1-9f5f-1daf8d179440		Live weight as measured in the field								6	gram								
9c7bf482-f319-4c85-87a5-dd264bd217a5	18bd6024-5853-45c2-9c5d-a40679a7996e		Live weight as measured in the field								8	gram								
e5c7abd4-e882-43ba-8a55-a42504591f9a	5b14010b-7097-483c-9f69-cc0efc0c6eb9		Live weight as measured in the field								7	gram								
d4106f79-45fc-450b-b980-bdcf4e119cfa	360725fe-7822-4cfd-bb34-1a82049496fb		Live weight as measured in the field								6	gram								
347b7c94-6107-4f1e-ac6e-a896919d3b08	6ec955b3-696b-49d5-ae21-f93c4e8855c2		Live weight as measured in the field								92	gram								
adf64cf0-0be1-47a5-bbb2-e0c8b26980a9	3930922d-6a72-4206-819f-444dc2d36be9		Live weight as measured in the field								7	gram								
46dcdd0c-2588-4232-bf00-2634b6d166ef	b2f88573-a992-4815-b099-c307f8f1754d		Live weight as measured in the field								39	gram								
f19a3ffd-bd82-4665-b88a-3d8a40b2a77d	49528ac8-4b14-401c-9d60-db92bd59edf6		Live weight as measured in the field								96	gram								
e0f1d416-a082-4b7b-8ee3-720feb0a898e	cf2e00a3-0e50-41a6-b5c1-dd0fd6507a27		Live weight as measured in the field								5	gram								
ac092509-2206-4ac0-8202-07da3de4fbd8	371f61d3-41f9-4e5a-af09-0c28d69e1228		Live weight as measured in the field								28	gram								
980856d7-1628-4b8c-9313-3e3dc1cd63de	f79b44da-5207-4f56-a359-bb2117a18d05		Live weight as measured in the field								35	gram								
22d673e2-24b2-49c7-88f1-2f7596a4fc7b	5337636f-7c96-40fe-b857-9a4e5ac8c681		Live weight as measured in the field								4	gram								
f39b32f0-1fae-4f68-92e3-eeca232b06a3	2c351db3-2408-4ee8-a1f8-b7b1489a63f8		Live weight as measured in the field								5	gram								
8618c9dc-06ea-4447-9464-0d992c13afd3	d3bf8242-6817-4b6c-a660-7b82a4e1c62b		Live weight as measured in the field								91	gram								
08b7f69d-a2f8-48f7-8f17-b345983c9a0a	7551dfbb-9e77-4576-a5ef-9030fdf1ee66		Live weight as measured in the field								16	gram								
5e4acf5b-c238-4629-a2b1-89e4e76e792c	c41275e8-c9ea-4656-893e-f66f2decb3ef		Live weight as measured in the field								6	gram								
7d644a9f-281a-4d3e-8963-db53baeb5e21	437a030f-50f6-47f9-832e-dbcbefe2dbe6		Live weight as measured in the field								5	gram								
356efe45-6f6f-4b6b-a0f4-e8c83337fc6a	fb3198f3-8be1-4f70-b844-10551abea209		Live weight as measured in the field								3	gram								
0501b57d-d91d-4d88-8573-3b262a73ef40	c307c0c2-301d-4b9c-b82a-5297b81d4972		Live weight as measured in the field								6	gram								
cfebb9f7-c151-40f8-86f9-1e8e0f41f71c	e1189dae-6955-4ca2-8e64-5d267177c947		Live weight as measured in the field								37	gram								
cc61999b-f0ab-47d7-9bda-11f6e56c078f	98e43a8e-dcac-4eee-8e38-e5f2feec0a12		Live weight as measured in the field								21	gram								
25aa9a17-ee53-4d70-adae-041461f989f2	c42c0c7d-f3e7-4955-ba74-4caaa482a95c		Live weight as measured in the field								92	gram								
46c2ace5-2168-4167-a633-eb85d28b9e57	441db6de-a6d1-4da1-879a-131f7827724b		Live weight as measured in the field								6	gram								
843e0e7c-0f7f-46dc-9a52-342dce816c4f	3dd0a076-65d1-4f50-96e2-7d1c2d5d00d2		Live weight as measured in the field								12	gram								
f6061d37-7cf6-46e5-be19-d25bdde48edc	eba9a2ce-b0e8-417c-8667-e712ca3a7a85		Live weight as measured in the field								28	gram								
f193a178-247a-4ce7-9943-8fa1eabc6f25	09c9bf93-9010-4284-b074-0de82e5ce506		Live weight as measured in the field								12	gram								
7954e401-ae37-40f7-bf9d-3383a882391a	34d756ea-dc98-48e3-ad44-bd7b22f3686f		Live weight as measured in the field								4	gram								
a1db359e-96d9-4c73-bf36-5b8542aa6c11	3074c935-ba05-44c8-9248-d14b949f1182		Live weight as measured in the field								6	gram								
2a8b436e-6158-4771-aae6-af5772149fe6	ea98dab7-3b1d-4904-b885-443b15040487		Live weight as measured in the field								24	gram								
b5bbb5f5-ac5c-42ea-a865-3925f8e2a640	ddb20551-0dcc-4937-9851-4a906ae922b8		Live weight as measured in the field								4	gram								
c214643f-d789-404d-98dc-85b26facd279	318add36-e205-417f-887f-c6b9743f8337		Live weight as measured in the field								6	gram								
5be748e2-b1e2-44e3-b2d1-c09d5d2a483b	da25573a-534a-40b3-88e7-b455280cac51		Live weight as measured in the field								6	gram								
70fa74b2-2ffe-4ec4-8a63-2eb10c784dde	cd6411b7-ec88-42cf-93ad-9449c0e8b99c		Live weight as measured in the field								5	gram								
a508599a-57d9-409c-a246-f9281cb79623	3a95a150-f82c-4c8f-b0a1-02916d40a1ce		Live weight as measured in the field								46	gram								
812a48a4-3ef5-41dd-a805-14fcfd5669dc	135d3e96-518a-47a5-bfd7-4c017f897796		Live weight as measured in the field								6	gram								
6b761248-7a02-45db-ac52-adc4d662850c	647ec9bb-63ae-4774-8850-e378a7e67de8		Live weight as measured in the field								3	gram								
2d0c5e3d-89d3-4b03-abc9-c7870d07817c	2d2d4f98-d6c3-47de-bbfd-7a8a42e9e054		Live weight as measured in the field								29	gram								
5c117d43-7136-4203-9cf9-a70630f9694d	bad7eda1-c638-4786-9e9b-8b71672c1430		Live weight as measured in the field								6	gram								
e0d22927-7c92-42c0-95cc-6aa578edbc96	5b33a6ca-37c4-4dcd-9a7c-bdb97d1b5111		Live weight as measured in the field								6	gram								
dc0dab38-2aba-4011-b08c-7f3e8e7acdbf	6dfedd09-5882-45b9-9e75-05efa5c6237d		Live weight as measured in the field								4	gram								
19baee9e-f223-4403-a774-9a113aa87ff5	8ff26412-f662-46b9-b318-e0f4dd999132		Live weight as measured in the field								6	gram								
fdb4a79e-7651-4644-b7e6-41ee5974c212	0638c380-9ce9-4e72-9471-0a3548b13bbf		Live weight as measured in the field								39	gram								
dde838fb-9786-487f-bc78-ac87b33bac9f	acea2cdb-75f4-4365-bc57-6fa9dde80fbf		Live weight as measured in the field								98	gram								
8fa57e8f-7e52-45e2-a0ab-811ff0be609a	c82962a8-f7a7-4a59-9d6b-7b5bae6d0d15		Live weight as measured in the field								6	gram								
f09404a3-ede2-4828-ae70-41954cff59f9	bfef8b7b-8d02-42cc-b536-60dca4e83802		Live weight as measured in the field								12	gram								
31ae45b5-8113-4a59-9ce9-57e231ca6fe1	0daa9690-00ac-499e-bf41-f180e9d36639		Live weight as measured in the field								22	gram								
2b94fb07-7c35-4f1c-b5d6-017726951a12	1ba306d3-ad0d-4c94-b3fc-f1aae910ab95		Live weight as measured in the field								24	gram								
e27ae522-d681-470b-8b01-8335c8ea3612	b14e0c0e-4056-4d38-96ef-4a6361c00bad		Live weight as measured in the field								23	gram								
895a3659-535d-4863-99cd-b688cebab5df	ce67eec7-3084-4bae-873b-1e73fa1fddfb		Live weight as measured in the field								31	gram								
8e3af512-55f0-4e87-8d7e-b8fd5b64c257	fe1f428f-9b2f-4fc5-9fd5-f8c0b0ce0ddc		Live weight as measured in the field								20	gram								
4d7f1d9b-e22c-428c-a4b8-129a017b9659	8115b67c-5600-4808-817b-2f966a70c43f		Live weight as measured in the field								24	gram								
72d4ffb7-280e-4e98-ac28-5b89a092d7e6	6038c66f-dd64-4522-933e-3e1da7b75c2d		Live weight as measured in the field								23	gram								
0dda512a-ae62-4234-978c-5a0df4c02df9	d33d4fa8-9be6-4a6c-9bbf-10db6b2f6d23		Live weight as measured in the field								22	gram								
f020219d-18f9-41d4-8b4a-c8b63eb877f0	43625d54-fc01-4a54-86ce-f6029e3dd007		Live weight as measured in the field								21	gram								
456f2884-ab3c-4fa1-8789-793923ee8c36	9b8aa7b3-fe5d-46d8-a525-ea5a40bc32ba		Live weight as measured in the field								4	gram								
d13be4c7-f93d-4ce6-92a7-66ed8804a1b1	0e22b365-0d6f-49ae-bf48-0223194de1e6		Live weight as measured in the field								36	gram								
21b3d516-abf3-46bd-a512-f9536a2d2913	c211b1b3-625e-46a4-88a0-800dfd194e83		Live weight as measured in the field								17	gram								
24d7f58b-9340-4302-8a09-e299a7a43cee	fe3117ad-0084-4570-8593-228bda7636d9		Live weight as measured in the field								61	gram								
ce48d44c-8690-48fb-ae1f-12af6da3ca89	bb66380c-4104-4410-909e-cbfb187365e9		Live weight as measured in the field								16	gram								
579092ff-0504-42aa-a2b6-7dfbf25570d1	2863162a-b184-4d14-9e55-8a21d3599296		Live weight as measured in the field								62	gram								
fbaab1e4-e07e-4fc0-af53-460e97b9ca64	e6d2eb28-1695-4c4f-839d-252e63c7b19c		Live weight as measured in the field								24	gram								
f6741b98-0c0b-42ee-b3c6-728673c441eb	b04c53cb-00ad-4b25-9f9c-f49f004e0c73		Live weight as measured in the field								3	gram								
1b115220-e77a-407e-a687-369f71074380	867761d2-e042-4375-b6e3-a161dc8c9b29		Live weight as measured in the field								74	gram								
ec03bd2c-90ac-4d53-90d6-65a4dedb01b3	23b57c90-b2c2-47cc-83f6-eb01573d7c41		Live weight as measured in the field								14	gram								
db06df4a-1c38-40d8-b0ea-48396eef0108	d1cbe1cc-a3e5-4f15-bdcf-9b767453149e		Live weight as measured in the field								15	gram								
43711aaf-be20-40ae-959e-0e7e187ecd14	6c797c04-9ec5-4e35-977c-7c1b3c138d80		Live weight as measured in the field								7	gram								
5f505362-0ad1-4d75-ad6e-208b29a41765	3c3aab64-9481-4645-9ec0-02be99789a78		Live weight as measured in the field								20	gram								
c0fd44b7-1ec3-41eb-80f0-a735c3262a79	83c0259a-76b4-4141-afa4-6b0f58142e9e		Live weight as measured in the field								5	gram								
ed2a6b8f-776c-4671-a57b-cd93479a259b	a1125fcf-524a-4255-baf5-6a816fc8a8ea		Live weight as measured in the field								74	gram								
2e944fe2-9e3e-457f-9e9e-d0b4a99fa87f	ae22f3c8-eb0e-4212-8515-726d59a0eb9d		Live weight as measured in the field								91	gram								
