id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:plant or pollinator?,field:link key? required,field:associated observation,field:interaction->visited flower of,field:interaction->flower visited by
49188633,c0a1f0aa-cc0b-4aa1-9cd1-8b39409535d4,2020/06/10 4:02 PM PDT,2020-06-10,2020-06-10 23:02:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-11 02:07:12 UTC,2024-10-14 01:01:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49188633,https://inaturalist-open-data.s3.amazonaws.com/photos/78078886/medium.jpeg,,"",,2,0,false,,"Western Malibu, Malibu, CA 90265, USA",34.0438362902,-118.9149159317,27,,,,27,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Bernardino Blue,Euphilotes bernardino,Bernardino Blue,Insecta,59159,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Polyommatinae,,Polyommatini,Scolitantidina,Euphilotes,,Euphilotes bernardino,,,,,pollinator,scubabruin10,https://www.inaturalist.org/observations/49188627,Eriogonum fasciculatum,
49373389,58ed2ad4-792c-4f2b-bdb3-7291011c4174,2020/06/12 12:49 PM PDT,2020-06-12,2020-06-12 19:49:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-12 21:43:17 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49373389,https://inaturalist-open-data.s3.amazonaws.com/photos/78376830/medium.jpg,,"",,0,0,false,,"Coastal San Pedro, Los Angeles, CA, USA",33.7080939615,-118.2855483472,25,,,,25,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Blues,Polyommatinae,Blues,Insecta,58558,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Polyommatinae,,,,,,,,,,,pollinator,scubabruin5,https://www.inaturalist.org/observations/49373390,Asteroideae,
49373390,2fc1a0cf-fa31-47f6-9bef-3b99660c76bf,2020/06/12 12:49 PM PDT,2020-06-12,2020-06-12 19:49:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-12 21:43:17 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49373390,https://inaturalist-open-data.s3.amazonaws.com/photos/78376864/medium.jpeg,,"",,1,0,false,,"Coastal San Pedro, Los Angeles, CA, USA",33.7081095804,-118.2855403006,25,,,,25,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Garland Daisy,Glebionis coronaria,Garland Daisy,Plantae,59904,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Anthemideae,Glebionidinae,Glebionis,,Glebionis coronaria,,,,,plant,scubabruin5,https://www.inaturalist.org/observations/49373389,,Polyommatinae
49868225,6dabf461-64b3-4e68-add5-0904ccad5dc7,2020/06/13 10:44 AM PDT,2020-06-13,2020-06-13 17:44:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,"",2020-06-16 19:10:13 UTC,2022-05-19 01:11:26 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49868225,https://inaturalist-open-data.s3.amazonaws.com/photos/79175845/medium.jpg,,"",,2,0,false,,"Los Angeles County, CA, USA",32.8790844863,-118.4395780369,31,,,,31,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Gray Hairstreak,Strymon melinus,Gray Hairstreak,Insecta,50931,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Theclinae,,Eumaeini,Strymonina,Strymon,,Strymon melinus,,,,,pollinator,stm_poll_2,https://www.inaturalist.org/observations/49868226,Brassica,
49868226,f665cd67-2916-4f0d-a66b-776e6f22dacb,2020/06/13 10:44 AM PDT,2020-06-13,2020-06-13 17:44:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,"",2020-06-16 19:10:14 UTC,2020-06-16 19:55:12 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49868226,https://inaturalist-open-data.s3.amazonaws.com/photos/79175845/medium.jpg,,"",,0,0,false,,"Los Angeles County, CA, USA",32.8790844863,-118.4395780369,31,,,,31,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Cabbages and Mustards,Brassica,cabbages and mustards,Plantae,53113,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,Brassica,,,,,,,plant,stm_poll_2,https://www.inaturalist.org/observations/49868225,,Strymon melinus
49868227,3152661c-b5a1-4f9f-8ff8-28dd718da7ac,2020/06/13 10:44 AM PDT,2020-06-13,2020-06-13 17:44:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,"",2020-06-16 19:10:14 UTC,2024-12-20 17:32:58 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49868227,https://inaturalist-open-data.s3.amazonaws.com/photos/79175866/medium.jpg,,"",,2,0,false,,"Los Angeles County, CA, USA",32.8790947546,-118.4395592615,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Agapostemon subtilior,Agapostemon subtilior,Fine Striped Sweat Bee,Insecta,1581467,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Halictidae,Halictinae,,Halictini,Caenohalictina,Agapostemon,,Agapostemon subtilior,,,,,pollinator,stm_poll_3,https://www.inaturalist.org/observations/49868233,Brassica,
49868233,448a3738-275c-413d-9cca-57538d7a84d7,2020/06/13 10:44 AM PDT,2020-06-13,2020-06-13 17:44:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,"",2020-06-16 19:10:18 UTC,2024-10-21 17:23:40 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/49868233,https://inaturalist-open-data.s3.amazonaws.com/photos/79175866/medium.jpg,,"",,2,0,false,,"Los Angeles County, CA, USA",32.8790947546,-118.4395592615,23,,,,23,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Brassiceae,Brassiceae,,Plantae,574731,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,,,,,,,,plant,stm_poll_3,https://www.inaturalist.org/observations/49868227,,Agapostemon subtilior
49869625,34fb54d5-ed89-4fd9-92be-7c8e866131a0,2020/06/15 11:37 AM PDT,2020-06-15,2020-06-15 18:37:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,"",2020-06-16 19:23:37 UTC,2024-08-08 14:18:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49869625,https://inaturalist-open-data.s3.amazonaws.com/photos/79176589/medium.jpg,,"",,3,0,false,,"Los Angeles County, CA, USA",32.9392088834,-118.5484658141,89,,,,89,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Anthophora urbana clementina,Anthophora urbana clementina,San Clemente Digger Bee,Insecta,1127014,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Anthophorini,,Anthophora,,Anthophora urbana,,Anthophora urbana clementina,,,pollinator,stm_poll_3,https://www.inaturalist.org/observations/49869646,Dudleya virens virens,
49869646,8d3f0fea-da74-4500-befe-12d9091c4365,2020/06/15 11:37 AM PDT,2020-06-15,2020-06-15 18:37:00 UTC,Pacific Time (US & Canada),23091,sue_meiman,"",2020-06-16 19:23:46 UTC,2020-06-22 18:52:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/49869646,https://inaturalist-open-data.s3.amazonaws.com/photos/79178314/medium.jpg,,"",,1,0,false,,"California, US",32.9992000227,-118.5700871507,31,,,,29039,,obscured,true,,,,Los Angeles,California,United States,California,Los Angeles,bright green dudleya,Dudleya virens virens,bright green dudleya,Plantae,79821,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Saxifragales,,,Crassulaceae,Sempervivoideae,,Sedeae,,Dudleya,,Dudleya virens,,Dudleya virens virens,,,plant,stm_poll_3,https://www.inaturalist.org/observations/49869625,,Anthophora urbana
50060746,f3f56b3a-7fc6-4ebc-88d3-4f14f9409645,2020/06/17 5:29 PM PDT,2020-06-17,2020-06-18 00:29:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-18 16:34:26 UTC,2024-10-05 01:50:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50060746,https://inaturalist-open-data.s3.amazonaws.com/photos/79486691/medium.jpeg,,"",,2,0,false,,"Los Angeles County, CA, USA",34.1019861473,-118.7086377402,27,,,,27,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Cabbage White,Pieris rapae,Small White,Insecta,55626,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,,Pierini,Pierina,Pieris,,Pieris rapae,,,,,pollinator,scubabruin1,https://www.inaturalist.org/observations/50060758,Verbena lasiostachys,
50060758,a1e79e46-d84c-440a-8abd-30c9e7f4253d,2020/06/17 5:29 PM PDT,2020-06-17,2020-06-18 00:29:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-18 16:34:29 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50060758,https://inaturalist-open-data.s3.amazonaws.com/photos/79486705/medium.jpeg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.1020421151,-118.7086481981,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,western vervain,Verbena lasiostachys,western vervain,Plantae,53316,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Lamiales,,,Verbenaceae,,,Verbeneae,,Verbena,,Verbena lasiostachys,,,,,plant,scubabruin1,https://www.inaturalist.org/observations/50060746,,Pieris rapae
50200335,b40df218-14c4-4cfa-a736-18ab64577beb,2020/06/19 12:20 PM PDT,2020-06-19,2020-06-19 19:20:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2020-06-19 22:23:05 UTC,2023-03-06 09:54:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50200335,https://inaturalist-open-data.s3.amazonaws.com/photos/79714751/medium.jpg,,"",Black-tailed Bumble Bee on Red Buckwheat (<i>Eriogonum grande</i> var. <i>rubescens</i>) in my garden.,2,0,false,,"Claremont, CA, USA",34.106252915,-117.7209943147,1,,,,1,,open,false,,,,Los Angeles,California,United States,California,Los Angeles,Black-tailed Bumble Bee,Bombus melanopygus,Black-tailed Bumble Bee,Insecta,130222,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus melanopygus,,,,,pollinator,nvhamlett1,https://www.inaturalist.org/observations/50200510,Eriogonum grande rubescens,Bombus melanopygus
50306182,8a9ccee5-38a4-42df-aae4-d53cf56cf56c,2020/06/18 5:23 PM PDT,2020-06-18,2020-06-19 00:23:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2020-06-20 18:53:58 UTC,2022-01-20 20:27:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50306182,https://inaturalist-open-data.s3.amazonaws.com/photos/79878801/medium.jpg,,"",Narrowleaf Milkweed growing by the side of Johnson's Pasture Road in the Claremont Hills Wilderness Park.,1,0,false,,"Claremont, CA, USA",34.1395439804,-117.7292949423,16,,,,16,,,false,,,,Los Angeles,California,United States,California,Los Angeles,narrowleaf milkweed,Asclepias fascicularis,narrowleaf milkweed,Plantae,56851,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Gentianales,,,Apocynaceae,Asclepiadoideae,,Asclepiadeae,Asclepiadinae,Asclepias,,Asclepias fascicularis,,,,,plant,,https://www.inaturalist.org/observations/50306183,Asclepias fascicularis,Pepsis thisbe
50306183,971a9fd1-88e5-4c9e-a9d1-e5d7eccfb9bc,2020/06/18 5:23 PM PDT,2020-06-18,2020-06-19 00:23:00 UTC,Pacific Time (US & Canada),522768,nvhamlett,Nancy Hamlett,2020-06-20 18:53:58 UTC,2025-04-04 09:43:59 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50306183,https://inaturalist-open-data.s3.amazonaws.com/photos/79878892/medium.jpg,,"","Thisbe's Tarantula Hawk on Narrowleaf Milkweed by the side of Johnson's Pasture Road in the Claremont Hills Wilderness Park.

The dark subterminal band on the wings with the distal hyaline area shows this to be <i>P. thisbe</i>. The straight antennae indicate that it's a male.",1,0,false,,"Claremont, CA, USA",34.1395399968,-117.7292938116,14,,,,14,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Thisbe's Tarantula-hawk Wasp,Pepsis thisbe,Thisbe's Tarantula-hawk Wasp,Insecta,53995,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Pompiloidea,Pompilidae,Pepsinae,,Pepsini,,Pepsis,,Pepsis thisbe,,,,,pollinator,nvhamlett1,https://www.inaturalist.org/observations/50306182,Asclepias fascicularis,Pepsis thisbe
50808800,db60a43b-b78c-435f-8ac1-2be263355b91,Wed Jun 24 2020 11:18:42 GMT-0700 (PDT),2020-06-24,2020-06-24 18:18:42 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 19:48:45 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50808800,https://inaturalist-open-data.s3.amazonaws.com/photos/80700209/medium.jpg,,"",,2,0,false,3,"Santa Monica Mountains National Recreation Area, Topanga, CA, US",34.0910234722,-118.6364903023,5,,,,5,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Ornate Checkered Beetle,Trichodes ornatus,Ornate Checkered Beetle,Insecta,61157,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Coleoptera,Polyphaga,Cleroidea,Cleridae,Clerinae,,,,Trichodes,,Trichodes ornatus,,,,,pollinator,scubabruin1,https://www.inaturalist.org/observations/50808912,Eriogonum fasciculatum,
50808912,ba45a240-bf99-4776-9dc0-6ecc87431220,Wed Jun 24 2020 11:18:57 GMT-0700 (PDT),2020-06-24,2020-06-24 18:18:57 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 19:49:25 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50808912,https://inaturalist-open-data.s3.amazonaws.com/photos/80700316/medium.jpg,,"",,1,0,false,3,"Santa Monica Mountains National Recreation Area, Topanga, CA, US",34.0910202451,-118.6364495662,5,,,,5,,,false,,,,Los Angeles,California,United States,California,Los Angeles,California buckwheat,Eriogonum fasciculatum,California Buckwheat,Plantae,54999,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Eriogonoideae,,Eriogoneae,,Eriogonum,,Eriogonum fasciculatum,,,,,plant,scubabruin1,https://www.inaturalist.org/observations/50808800,,Trichodes ornatus
50819488,187e634c-208f-4fcd-a154-01bb4771f11b,2020/06/24 10:46 AM PDT,2020-06-24,2020-06-24 17:46:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:20:54 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50819488,https://inaturalist-open-data.s3.amazonaws.com/photos/80712446/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0829855866,-118.6431040891,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Acmon Blue,Icaricia acmon,Acmon Blue,Insecta,520456,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Lycaenidae,Polyommatinae,,Polyommatini,Polyommatina,Icaricia,,Icaricia acmon,,,,,pollinator,scubabruin11,https://www.inaturalist.org/observations/50819489,Brassicaceae,
50819489,1072838a-b2be-4b19-b580-4f4a72fb1c6a,2020/06/24 10:46 AM PDT,2020-06-24,2020-06-24 17:46:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:20:54 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50819489,https://inaturalist-open-data.s3.amazonaws.com/photos/80712488/medium.jpg,,"",,0,0,false,,"Los Angeles County, CA, USA",34.0829855866,-118.6431040891,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Brassiceae,Brassiceae,,Plantae,574731,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,Brassicoideae,Brassicodae,Brassiceae,,,,,,,,,plant,scubabruin11,https://www.inaturalist.org/observations/50819488,,Polyommatinae
50819514,a4b8806d-e5a4-4498-9990-1bc2b9287ccd,2020/06/24 10:47 AM PDT,2020-06-24,2020-06-24 17:47:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:03 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50819514,https://inaturalist-open-data.s3.amazonaws.com/photos/80712524/medium.jpg,,"",for the flower,1,0,false,,"Los Angeles County, CA, USA",34.0836964564,-118.6405828127,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Woolly sunflowers,Eriophyllum confertiflorum,Golden Yarrow,Plantae,53395,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Asterales,,,Asteraceae,Asteroideae,,Madieae,Eriophyllinae,Eriophyllum,,Eriophyllum confertiflorum,,,,,plant,scubabruin10,https://www.inaturalist.org/observations/50819515,,Melitaeini
50819515,8083c8ab-7835-4732-80a9-db657a432198,2020/06/24 10:47 AM PDT,2020-06-24,2020-06-24 17:47:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:03 UTC,2025-04-05 00:18:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50819515,https://inaturalist-open-data.s3.amazonaws.com/photos/80712560/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0836964564,-118.6405828127,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Variable Checkerspot,Euphydryas chalcedona,Variable Checkerspot,Insecta,50892,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Melitaeini,,Euphydryas,,Euphydryas chalcedona,,,,,pollinator,scubabruin10,https://www.inaturalist.org/observations/50819514,Angiospermae,
50819516,441c41fa-0ae0-4842-b0ce-b134d5caeeab,2020/06/24 10:49 AM PDT,2020-06-24,2020-06-24 17:49:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:03 UTC,2024-10-05 01:34:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819516,https://inaturalist-open-data.s3.amazonaws.com/photos/80712597/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0846561211,-118.6389520296,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Cabbage White,Pieris rapae,Small White,Insecta,55626,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,,Pierini,Pierina,Pieris,,Pieris rapae,,,,,pollinator,scubabruin9,https://www.inaturalist.org/observations/50819530,Brassicaceae,
50819530,641becc7-55db-42ba-8450-acbe11c991d5,2020/06/24 10:49 AM PDT,2020-06-24,2020-06-24 17:49:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:08 UTC,2024-08-30 21:28:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/50819530,https://inaturalist-open-data.s3.amazonaws.com/photos/80712635/medium.jpg,,"",,0,0,false,,"Los Angeles County, CA, USA",34.0846561211,-118.6389520296,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Mustard Family,Brassicaceae,mustard family,Plantae,47204,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Brassicales,,,Brassicaceae,,,,,,,,,,,,plant,scubabruin9,https://www.inaturalist.org/observations/50819516,,Pieris rapae
50819534,db9a2977-2d1c-4a53-9f2a-73dd6f9e8e61,2020/06/24 10:53 AM PDT,2020-06-24,2020-06-24 17:53:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:09 UTC,2024-10-14 00:52:52 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819534,https://inaturalist-open-data.s3.amazonaws.com/photos/80712713/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0879703467,-118.6375150926,29,,,,29,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Northern White-Skipper,Heliopetes ericetorum,Northern White-Skipper,Insecta,59190,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Hesperiidae,Pyrginae,,Pyrgini,,Heliopetes,,Heliopetes ericetorum,,,,,pollinator,scubabruin8,https://www.inaturalist.org/observations/50819543,Eriogonum fasciculatum,
50819543,c116aeec-4e78-44c9-863d-39aa5e57a572,2020/06/24 10:53 AM PDT,2020-06-24,2020-06-24 17:53:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:13 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819543,https://inaturalist-open-data.s3.amazonaws.com/photos/80712751/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0879703467,-118.6375150926,29,,,,29,,,false,,,,Los Angeles,California,United States,California,Los Angeles,California buckwheat,Eriogonum fasciculatum,California Buckwheat,Plantae,54999,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Eriogonoideae,,Eriogoneae,,Eriogonum,,Eriogonum fasciculatum,,,,,plant,scubabruin8,https://www.inaturalist.org/observations/50819534,,Pyrgini
50819591,2cb5ffa9-1979-4e76-9ffc-ffb32d7a2f3f,2020/06/24 11:34 AM PDT,2020-06-24,2020-06-24 18:34:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:46 UTC,2024-10-13 19:47:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819591,https://inaturalist-open-data.s3.amazonaws.com/photos/80713130/medium.jpg,,"",,2,0,false,,"Los Angeles County, CA, USA",34.0861460338,-118.6383440013,31,,,,31,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Variable Checkerspot,Euphydryas chalcedona,Variable Checkerspot,Insecta,50892,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Nymphalidae,Nymphalinae,,Melitaeini,,Euphydryas,,Euphydryas chalcedona,,,,,pollinator,scubabruin3,https://www.inaturalist.org/observations/50819592,Eriogonum fasciculatum,
50819592,490ffe46-8054-448d-8a8f-9dd873d3be28,2020/06/24 11:34 AM PDT,2020-06-24,2020-06-24 18:34:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:46 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819592,https://inaturalist-open-data.s3.amazonaws.com/photos/80713169/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0862910804,-118.6383297571,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,California buckwheat,Eriogonum fasciculatum,California Buckwheat,Plantae,54999,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Caryophyllales,,,Polygonaceae,Eriogonoideae,,Eriogoneae,,Eriogonum,,Eriogonum fasciculatum,,,,,plant,scubabruin3,https://www.inaturalist.org/observations/50819591,,Melitaeini
50819600,b6ce50ac-678b-4856-9685-d319550a65d9,2020/06/24 11:40 AM PDT,2020-06-24,2020-06-24 18:40:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:52 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819600,https://inaturalist-open-data.s3.amazonaws.com/photos/80713198/medium.jpg,,"",,2,0,false,,"Los Angeles County, CA, USA",34.0853467392,-118.6385520394,18,,,,18,,,false,,,,Los Angeles,California,United States,California,Los Angeles,California Bumble Bee,Bombus californicus,California Bumble Bee,Insecta,124420,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Apidae,Apinae,,Bombini,,Bombus,,Bombus californicus,,,,,pollinator,scubabruin7,https://www.inaturalist.org/observations/50819602,Acmispon glaber,
50819602,d715f7d4-9b33-4dfe-87ed-933464956dcb,2020/06/24 11:40 AM PDT,2020-06-24,2020-06-24 18:40:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:53 UTC,2024-08-30 21:28:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819602,https://inaturalist-open-data.s3.amazonaws.com/photos/80713233/medium.jpg,,"",,1,0,false,,"Los Angeles County, CA, USA",34.0853467392,-118.6385520394,18,,,,18,,,false,,,,Los Angeles,California,United States,California,Los Angeles,deerweed,Acmispon glaber,deerweed,Plantae,53134,Plantae,Tracheophyta,Angiospermae,,Magnoliopsida,,,Fabales,,,Fabaceae,Faboideae,,Loteae,,Acmispon,,Acmispon glaber,,,,,plant,scubabruin7,https://www.inaturalist.org/observations/50819600,,Bombus
50819604,7c904bf6-80e6-4e73-8879-5a9edb1fac86,2020/06/24 11:44 AM PDT,2020-06-24,2020-06-24 18:44:00 UTC,Pacific Time (US & Canada),81779,scubabruin,LSchare (she/her),2020-06-24 21:21:53 UTC,2024-10-05 01:50:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/50819604,https://inaturalist-open-data.s3.amazonaws.com/photos/80713273/medium.jpg,,"",,2,0,false,,"Los Angeles County, CA, USA",34.0841585185,-118.6395099291,26,,,,26,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Cabbage White,Pieris rapae,Small White,Insecta,55626,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Lepidoptera,,Papilionoidea,Pieridae,Pierinae,,Pierini,Pierina,Pieris,,Pieris rapae,,,,,pollinator,scubabruin6,https://www.inaturalist.org/observations/50819619,Brassicaceae,
